timestamp,contact_1,contact_2,contact_3,contact_4
1741261524.6940448,1,0,0,1
1741261524.6960385,1,0,0,1
1741261524.698062,1,0,0,1
1741261524.7000473,1,0,0,1
1741261524.7020543,1,0,0,1
1741261524.7040417,1,0,0,1
1741261524.706061,1,0,0,1
1741261524.7080474,1,0,0,1
1741261524.7100518,1,0,0,1
1741261524.7120476,1,0,0,1
1741261524.714046,1,0,0,1
1741261524.7160501,1,0,0,1
1741261524.7180474,1,0,0,1
1741261524.7200484,1,0,0,1
1741261524.7220564,1,0,0,1
1741261524.7240577,1,0,0,1
1741261524.7275312,1,0,0,1
1741261524.728034,1,0,0,1
1741261524.7300212,1,0,0,1
1741261524.7320375,1,0,0,1
1741261524.7340338,1,0,0,1
1741261524.7360327,1,0,0,1
1741261524.7388716,1,0,0,1
1741261524.7400346,1,0,0,1
1741261524.7420206,1,0,0,1
1741261524.7440188,1,0,0,1
1741261524.7460155,1,0,0,1
1741261524.748023,1,0,0,1
1741261524.750034,1,0,0,1
1741261524.7520373,1,0,0,1
1741261524.7540426,1,0,0,1
1741261524.7560616,1,0,0,1
1741261524.7580621,1,0,0,1
1741261524.7600417,1,0,0,1
1741261524.762048,1,0,0,1
1741261524.7640455,1,0,0,1
1741261524.7660542,1,0,0,1
1741261524.768041,1,0,0,1
1741261524.7700565,1,0,0,1
1741261524.7720456,1,0,0,1
1741261524.7740507,1,0,0,1
1741261524.7763338,1,0,0,1
1741261524.7780535,1,0,0,1
1741261524.7801843,1,0,0,1
1741261524.7820542,1,0,0,1
1741261524.7840524,1,0,0,1
1741261524.7861733,1,0,0,1
1741261524.7880507,1,0,0,1
1741261524.7900622,1,0,0,1
1741261524.79206,1,0,0,1
1741261524.7940495,1,0,0,1
1741261524.7960453,1,0,0,1
1741261524.7980418,1,0,0,1
1741261524.8000507,1,0,0,1
1741261524.802048,1,0,0,1
1741261524.8040428,1,0,0,1
1741261524.8060603,1,0,0,1
1741261524.8095598,1,0,0,1
1741261524.8100142,1,0,0,1
1741261524.8120205,1,0,0,1
1741261524.8140268,1,0,0,1
1741261524.8160248,1,0,0,1
1741261524.8180714,1,0,0,1
1741261524.8200579,1,0,0,1
1741261524.8222485,1,0,0,1
1741261524.8241537,1,0,0,1
1741261524.8263762,1,0,0,1
1741261524.8281472,1,0,0,1
1741261524.8300416,1,0,0,1
1741261524.8320503,1,0,0,1
1741261524.8340418,1,0,0,1
1741261524.8359969,1,0,0,1
1741261524.838068,1,0,0,1
1741261524.840033,1,0,0,1
1741261524.8420303,1,0,0,1
1741261524.844007,1,0,0,1
1741261524.846003,1,0,0,1
1741261524.848002,1,0,0,1
1741261524.850028,1,0,0,1
1741261524.852021,1,0,0,1
1741261524.8540237,1,0,1,1
1741261524.8560736,1,1,1,1
1741261524.8583446,1,1,1,1
1741261524.8600445,1,1,1,1
1741261524.8620427,1,1,1,1
1741261524.864029,1,1,1,1
1741261524.8660665,1,1,1,1
1741261524.8681128,1,1,1,1
1741261524.8700497,1,1,1,1
1741261524.872111,1,1,1,1
1741261524.8741958,1,1,1,0
1741261524.8769834,0,1,1,0
1741261524.8787553,0,1,1,0
1741261524.8800461,0,1,1,0
1741261524.8820598,0,1,1,0
1741261524.8840384,0,1,1,0
1741261524.8860571,0,1,1,0
1741261524.8880703,0,1,1,0
1741261524.8900576,0,1,1,0
1741261524.8920946,0,1,1,0
1741261524.8940623,0,1,1,0
1741261524.896052,0,1,1,0
1741261524.898046,0,1,1,0
1741261524.9000478,0,1,1,0
1741261524.9020278,0,1,1,0
1741261524.9040465,0,1,1,0
1741261524.9060326,0,1,1,0
1741261524.9080672,0,1,1,0
1741261524.910047,0,1,1,0
1741261524.9120514,0,1,1,0
1741261524.9140298,0,1,1,0
1741261524.9160473,0,1,1,0
1741261524.918043,0,1,1,0
1741261524.9200587,0,1,1,0
1741261524.9220486,0,1,1,0
1741261524.9240453,0,1,1,0
1741261524.9260576,0,1,1,0
1741261524.928049,0,1,1,0
1741261524.9300456,0,1,1,0
1741261524.932052,0,1,1,0
1741261524.9340465,0,1,1,0
1741261524.9360468,0,1,1,0
1741261524.9380648,0,1,1,0
1741261524.9400399,0,1,1,0
1741261524.9420452,0,1,1,0
1741261524.944033,0,1,1,0
1741261524.9460478,0,1,1,0
1741261524.9491735,0,1,1,0
1741261524.9512212,0,1,1,0
1741261524.9520998,0,1,1,0
1741261524.954047,0,1,1,0
1741261524.9560452,0,1,1,0
1741261524.9580505,0,1,1,0
1741261524.9600399,0,1,1,0
1741261524.9620433,0,1,1,0
1741261524.9640446,0,1,1,0
1741261524.9660482,0,1,1,0
1741261524.9680521,0,1,1,0
1741261524.9700418,0,1,1,0
1741261524.972242,0,1,1,0
1741261524.9740436,0,1,1,0
1741261524.9763713,0,1,1,0
1741261524.9780617,0,1,1,0
1741261524.9800515,0,1,1,0
1741261524.9820395,0,1,1,0
1741261524.984234,0,1,1,0
1741261524.9862833,0,1,1,0
1741261524.9881525,0,1,1,0
1741261524.9900386,0,1,1,0
1741261524.9921587,0,1,1,0
1741261524.9940495,0,1,1,0
1741261524.99604,0,1,1,0
1741261524.998045,0,1,1,0
1741261525.0000265,0,1,1,0
1741261525.0021014,0,1,1,0
1741261525.004031,0,1,1,0
1741261525.006037,0,1,1,0
1741261525.0080307,0,1,1,0
1741261525.010057,0,1,1,0
1741261525.01206,0,1,1,0
1741261525.0156415,0,1,1,0
1741261525.016098,0,1,1,0
1741261525.0180562,0,1,1,0
1741261525.0200346,0,1,1,0
1741261525.0220518,0,1,1,0
1741261525.0240488,0,1,1,0
1741261525.026064,0,1,1,0
1741261525.0280514,0,1,1,0
1741261525.030039,0,1,1,0
1741261525.0320354,0,1,1,0
1741261525.0340214,0,1,1,0
1741261525.0360274,0,1,1,0
1741261525.0380962,0,1,1,0
1741261525.040044,0,1,1,0
1741261525.0420475,0,1,1,0
1741261525.0440571,0,1,1,0
1741261525.0460527,0,1,1,0
1741261525.0480397,0,1,1,0
1741261525.0500457,0,1,1,0
1741261525.0520341,0,1,1,0
1741261525.0540383,0,1,1,0
1741261525.0560524,0,1,1,0
1741261525.0580597,0,1,1,0
1741261525.060049,0,1,1,0
1741261525.0620482,0,1,1,0
1741261525.0640433,0,1,1,0
1741261525.0660295,0,1,1,0
1741261525.0680485,0,1,1,0
1741261525.0700564,0,1,1,0
1741261525.07205,0,1,1,0
1741261525.0740273,0,1,1,0
1741261525.0764039,0,1,1,0
1741261525.0780618,0,1,1,0
1741261525.0807831,0,1,1,0
1741261525.0820546,0,1,1,0
1741261525.084043,0,1,1,0
1741261525.087557,0,1,1,0
1741261525.0885699,1,1,1,1
1741261525.090067,1,1,1,1
1741261525.0920413,1,1,1,1
1741261525.0940464,1,1,1,1
1741261525.0960448,1,1,1,1
1741261525.0980587,1,1,1,1
1741261525.1000175,1,1,1,1
1741261525.1020331,1,1,1,1
1741261525.1040301,1,1,1,1
1741261525.1060486,1,1,1,1
1741261525.1080332,1,1,1,1
1741261525.1100516,1,1,1,1
1741261525.1120384,1,1,0,1
1741261525.1140342,1,0,0,1
1741261525.1160576,1,0,0,1
1741261525.118028,1,0,0,1
1741261525.1200767,1,0,0,1
1741261525.122033,1,0,0,1
1741261525.1240385,1,0,0,1
1741261525.1263418,1,0,0,1
1741261525.1280303,1,0,0,1
1741261525.1300378,1,0,0,1
1741261525.1320486,1,0,0,1
1741261525.1340318,1,0,0,1
1741261525.1360395,1,0,0,1
1741261525.138047,1,0,0,1
1741261525.140064,1,0,0,1
1741261525.142065,1,0,0,1
1741261525.1440558,1,0,0,1
1741261525.146045,1,0,0,1
1741261525.148031,1,0,0,1
1741261525.1500483,1,0,0,1
1741261525.1520143,1,0,0,1
1741261525.1549037,1,0,0,1
1741261525.1560383,1,0,0,1
1741261525.1580215,1,0,0,1
1741261525.1600313,1,0,0,1
1741261525.162069,1,0,0,1
1741261525.1640742,1,0,0,1
1741261525.166064,1,0,0,1
1741261525.16806,1,0,0,1
1741261525.1700556,1,0,0,1
1741261525.1720436,1,0,0,1
1741261525.174067,1,0,0,1
1741261525.1765149,1,0,0,1
1741261525.1780462,1,0,0,1
1741261525.1800334,1,0,0,1
1741261525.182029,1,0,0,1
1741261525.1840215,1,0,0,1
1741261525.1861014,1,0,0,1
1741261525.1880367,1,0,0,1
1741261525.1900342,1,0,0,1
1741261525.1920679,1,0,0,1
1741261525.1940815,1,0,0,1
1741261525.196078,1,0,0,1
1741261525.1980746,1,0,0,1
1741261525.200083,1,0,0,1
1741261525.2020767,1,0,0,1
1741261525.2040756,1,0,0,1
1741261525.206083,1,0,0,1
1741261525.2081604,1,0,0,1
1741261525.2100675,1,0,0,1
1741261525.2120385,1,0,0,1
1741261525.2140357,1,0,0,1
1741261525.2160451,1,0,0,1
1741261525.2180398,1,0,0,1
1741261525.220048,1,0,0,1
1741261525.2220764,1,0,0,1
1741261525.224072,1,0,0,1
1741261525.2265224,1,0,0,1
1741261525.2286668,1,0,0,1
1741261525.23009,1,0,0,1
1741261525.2320302,1,0,0,1
1741261525.2340229,1,0,0,1
1741261525.2360253,1,0,0,1
1741261525.2381804,1,0,0,1
1741261525.2400243,1,0,0,1
1741261525.2420661,1,0,0,1
1741261525.2440908,1,0,0,1
1741261525.2460568,1,0,0,1
1741261525.2480412,1,0,0,1
1741261525.2500467,1,0,0,1
1741261525.2520452,1,0,0,1
1741261525.25403,1,0,0,1
1741261525.2560346,1,0,0,1
1741261525.258034,1,0,0,1
1741261525.2600298,1,0,0,1
1741261525.2620506,1,0,0,1
1741261525.2640648,1,0,0,1
1741261525.2660534,1,0,0,1
1741261525.2680573,1,0,0,1
1741261525.2700677,1,0,0,1
1741261525.2720125,1,0,0,1
1741261525.27402,1,0,0,1
1741261525.2764444,1,0,0,1
1741261525.2780242,1,0,0,1
1741261525.2800224,1,0,0,1
1741261525.2820485,1,0,0,1
1741261525.284035,1,0,0,1
1741261525.2860441,1,0,0,1
1741261525.2880402,1,0,0,1
1741261525.2900627,1,0,0,1
1741261525.2920418,1,0,0,1
1741261525.2950642,1,0,0,1
1741261525.296395,1,0,0,1
1741261525.298035,1,0,0,1
1741261525.3000402,1,0,0,1
1741261525.3021383,1,0,0,1
1741261525.3040237,1,0,0,1
1741261525.3060224,1,0,0,1
1741261525.308072,1,0,0,1
1741261525.3100672,1,0,0,1
1741261525.3120623,1,0,0,1
1741261525.314078,1,0,0,1
1741261525.3160985,1,0,0,1
1741261525.3180447,1,0,0,1
1741261525.320038,1,0,0,1
1741261525.3220255,1,0,0,1
1741261525.3240378,1,0,0,1
1741261525.3261406,1,0,0,1
1741261525.328049,1,0,0,1
1741261525.3300428,1,0,0,1
1741261525.3324661,1,0,0,1
1741261525.334043,1,0,0,1
1741261525.3360183,1,0,0,1
1741261525.338026,1,0,0,1
1741261525.3400342,1,0,1,1
1741261525.3420408,1,1,1,1
1741261525.3440278,1,1,1,1
1741261525.346036,1,1,1,1
1741261525.3480327,1,1,1,1
1741261525.3500454,1,1,1,1
1741261525.3520255,1,1,1,1
1741261525.3540332,0,1,1,1
1741261525.3560817,0,1,1,1
1741261525.3580465,0,1,1,0
1741261525.3600364,0,1,1,0
1741261525.36202,0,1,1,0
1741261525.3640194,0,1,1,0
1741261525.3666942,0,1,1,0
1741261525.3680222,0,1,1,0
1741261525.37002,0,1,1,0
1741261525.3723953,0,1,1,0
1741261525.3740628,0,1,1,0
1741261525.3762462,0,1,1,0
1741261525.3780391,0,1,1,0
1741261525.3800337,0,1,1,0
1741261525.38206,0,1,1,0
1741261525.3840559,0,1,1,0
1741261525.386127,0,1,1,0
1741261525.3880527,0,1,1,0
1741261525.390058,0,1,1,0
1741261525.3920863,0,1,1,0
1741261525.3940227,0,1,1,0
1741261525.396038,0,1,1,0
1741261525.3980267,0,1,1,0
1741261525.4000287,0,1,1,0
1741261525.4020228,0,1,1,0
1741261525.4040134,0,1,1,0
1741261525.406039,0,1,1,0
1741261525.4080331,0,1,1,0
1741261525.4100354,0,1,1,0
1741261525.4120219,0,1,1,0
1741261525.4140508,0,1,1,0
1741261525.416043,0,1,1,0
1741261525.4180677,0,1,1,0
1741261525.4201941,0,1,1,0
1741261525.4227448,0,1,1,0
1741261525.4240441,0,1,1,0
1741261525.4260416,0,1,1,0
1741261525.43109,0,1,1,0
1741261525.43202,0,1,1,0
1741261525.4352498,0,1,1,0
1741261525.4361262,0,1,1,0
1741261525.438001,0,1,1,0
1741261525.4400065,0,1,1,0
1741261525.4419925,0,1,1,0
1741261525.4440098,0,1,1,0
1741261525.4460027,0,1,1,0
1741261525.4480276,0,1,1,0
1741261525.4500213,0,1,1,0
1741261525.4520304,0,1,1,0
1741261525.454037,0,1,1,0
1741261525.456106,0,1,1,0
1741261525.458022,0,1,1,0
1741261525.460039,0,1,1,0
1741261525.4620407,0,1,1,0
1741261525.4640427,0,1,1,0
1741261525.4660473,0,1,1,0
1741261525.4680357,0,1,1,0
1741261525.4700325,0,1,1,0
1741261525.4720378,0,1,1,0
1741261525.474061,0,1,1,0
1741261525.4760404,0,1,1,0
1741261525.4780312,0,1,1,0
1741261525.480038,0,1,1,0
1741261525.4825654,0,1,1,0
1741261525.4840286,0,1,1,0
1741261525.486087,0,1,1,0
1741261525.4880238,0,1,1,0
1741261525.4900732,0,1,1,0
1741261525.4920268,0,1,1,0
1741261525.4940414,0,1,1,0
1741261525.496031,0,1,1,0
1741261525.498079,0,1,1,0
1741261525.500046,0,1,1,0
1741261525.502031,0,1,1,0
1741261525.5045583,0,1,1,0
1741261525.5060472,0,1,1,0
1741261525.5097213,0,1,1,0
1741261525.5101798,0,1,1,0
1741261525.512046,0,1,1,0
1741261525.5140631,0,1,1,0
1741261525.5160615,0,1,1,0
1741261525.5180457,0,1,1,0
1741261525.5200508,0,1,1,0
1741261525.5220406,0,1,1,0
1741261525.524048,0,1,1,0
1741261525.5260336,0,1,1,0
1741261525.5280192,0,1,1,0
1741261525.5300262,0,1,1,0
1741261525.5320117,0,1,1,0
1741261525.534019,0,1,1,0
1741261525.5360274,0,1,1,0
1741261525.538023,0,1,1,0
1741261525.540023,0,1,1,0
1741261525.5421298,0,1,1,0
1741261525.5440254,0,1,1,0
1741261525.5460336,0,1,1,0
1741261525.54802,0,1,1,0
1741261525.5500162,0,1,1,0
1741261525.552021,0,1,1,0
1741261525.5540383,0,1,1,0
1741261525.5560234,0,1,1,0
1741261525.558003,0,1,1,0
1741261525.560021,0,1,1,0
1741261525.561996,0,1,1,0
1741261525.5640135,0,1,1,0
1741261525.5660253,0,1,1,0
1741261525.5680268,0,1,1,0
1741261525.5700135,0,1,1,0
1741261525.5720217,0,1,1,0
1741261525.5745134,0,1,1,1
1741261525.5760307,1,1,1,1
1741261525.5780108,1,1,1,1
1741261525.5800178,1,1,1,1
1741261525.5820014,1,1,1,1
1741261525.5840394,1,1,1,1
1741261525.5860264,1,1,1,1
1741261525.58803,1,1,1,1
1741261525.59002,1,1,1,1
1741261525.592038,1,1,1,1
1741261525.5940263,1,0,1,1
1741261525.596052,1,0,1,1
1741261525.598029,1,0,0,1
1741261525.6000373,1,0,0,1
1741261525.6020627,1,0,0,1
1741261525.6040409,1,0,0,1
1741261525.606028,1,0,0,1
1741261525.6080332,1,0,0,1
1741261525.6100204,1,0,0,1
1741261525.6120272,1,0,0,1
1741261525.6140237,1,0,0,1
1741261525.616031,1,0,0,1
1741261525.618016,1,0,0,1
1741261525.6200356,1,0,0,1
1741261525.6220825,1,0,0,1
1741261525.6240478,1,0,0,1
1741261525.6260355,1,0,0,1
1741261525.6280434,1,0,0,1
1741261525.63002,1,0,0,1
1741261525.6320372,1,0,0,1
1741261525.6340227,1,0,0,1
1741261525.6375864,1,0,0,1
1741261525.638063,1,0,0,1
1741261525.6400237,1,0,0,1
1741261525.6420298,1,0,0,1
1741261525.644027,1,0,0,1
1741261525.6466198,1,0,0,1
1741261525.6480203,1,0,0,1
1741261525.650034,1,0,0,1
1741261525.6520264,1,0,0,1
1741261525.6540623,1,0,0,1
1741261525.656027,1,0,0,1
1741261525.658034,1,0,0,1
1741261525.6600227,1,0,0,1
1741261525.662037,1,0,0,1
1741261525.6640418,1,0,0,1
1741261525.6660316,1,0,0,1
1741261525.66803,1,0,0,1
1741261525.6700363,1,0,0,1
1741261525.6720233,1,0,0,1
1741261525.6741865,1,0,0,1
1741261525.676043,1,0,0,1
1741261525.6780431,1,0,0,1
1741261525.6800401,1,0,0,1
1741261525.6820343,1,0,0,1
1741261525.6840346,1,0,0,1
1741261525.6860402,1,0,0,1
1741261525.6880283,1,0,0,1
1741261525.6901057,1,0,0,1
1741261525.6920938,1,0,0,1
1741261525.6940813,1,0,0,1
1741261525.6960676,1,0,0,1
1741261525.6980546,1,0,0,1
1741261525.7000628,1,0,0,1
1741261525.7020586,1,0,0,1
1741261525.7040272,1,0,0,1
1741261525.7060592,1,0,0,1
1741261525.7080476,1,0,0,1
1741261525.710044,1,0,0,1
1741261525.7120497,1,0,0,1
1741261525.714188,1,0,0,1
1741261525.7160413,1,0,0,1
1741261525.7180212,1,0,0,1
1741261525.7200382,1,0,0,1
1741261525.7220342,1,0,0,1
1741261525.7240481,1,0,0,1
1741261525.7276053,1,0,0,1
1741261525.72808,1,0,0,1
1741261525.7300313,1,0,0,1
1741261525.7320392,1,0,0,1
1741261525.734026,1,0,0,1
1741261525.7360106,1,0,0,1
1741261525.738028,1,0,0,1
1741261525.740033,1,0,0,1
1741261525.742024,1,0,0,1
1741261525.7440195,1,0,0,1
1741261525.7460246,1,0,0,1
1741261525.7480233,1,0,0,1
1741261525.7500482,1,0,0,1
1741261525.752027,1,0,0,1
1741261525.7540329,1,0,0,1
1741261525.7560215,1,0,0,1
1741261525.758034,1,0,0,1
1741261525.7600262,1,0,0,1
1741261525.7620304,1,0,0,1
1741261525.7640276,1,0,0,1
1741261525.7660406,1,0,0,1
1741261525.768032,1,0,0,1
1741261525.7700381,1,0,0,1
1741261525.7721589,1,0,0,1
1741261525.774032,1,0,0,1
1741261525.7761724,1,0,0,1
1741261525.7780252,1,0,0,1
1741261525.7800229,1,0,0,1
1741261525.7820528,1,0,0,1
1741261525.7840436,1,0,0,1
1741261525.7876098,1,0,0,1
1741261525.7880821,1,0,0,1
1741261525.790016,1,0,0,1
1741261525.7920241,1,0,0,1
1741261525.794009,1,0,0,1
1741261525.7960355,1,0,0,1
1741261525.7980242,1,0,0,1
1741261525.800037,1,0,0,1
1741261525.8020296,1,0,0,1
1741261525.8040347,1,0,0,1
1741261525.8060308,1,0,0,1
1741261525.8080277,1,0,0,1
1741261525.810042,1,0,0,1
1741261525.8120112,1,0,0,1
1741261525.8140295,1,0,0,1
1741261525.8160756,1,0,0,1
1741261525.8180215,1,0,0,1
1741261525.8200126,1,0,1,1
1741261525.822015,1,0,1,1
1741261525.8247597,1,0,1,1
1741261525.82607,1,0,1,1
1741261525.8280268,1,1,1,1
1741261525.8300226,1,1,1,1
1741261525.8320086,1,1,1,1
1741261525.8340333,1,1,1,1
1741261525.8360238,1,1,1,0
1741261525.83803,0,1,1,0
1741261525.840029,0,1,1,0
1741261525.8420246,0,1,1,0
1741261525.8440533,0,1,1,0
1741261525.8460174,0,1,1,0
1741261525.8480167,0,1,1,0
1741261525.8500078,0,1,1,0
1741261525.851995,0,1,1,0
1741261525.8542778,0,1,1,0
1741261525.856019,0,1,1,0
1741261525.8580194,0,1,1,0
1741261525.8600261,0,1,1,0
1741261525.8620114,0,1,1,0
1741261525.8640292,0,1,1,0
1741261525.8660254,0,1,1,0
1741261525.8680234,0,1,1,0
1741261525.8700309,0,1,1,0
1741261525.872028,0,1,1,0
1741261525.8740335,0,1,1,0
1741261525.876072,0,1,1,0
1741261525.8780172,0,1,1,0
1741261525.8800216,0,1,1,0
1741261525.882019,0,1,1,0
1741261525.8840344,0,1,1,0
1741261525.8860385,0,1,1,0
1741261525.8880386,0,1,1,0
1741261525.8900273,0,1,1,0
1741261525.8920248,0,1,1,0
1741261525.8940325,0,1,1,0
1741261525.8960187,0,1,1,0
1741261525.8980255,0,1,1,0
1741261525.9000113,0,1,1,0
1741261525.902009,0,1,1,0
1741261525.904028,0,1,1,0
1741261525.9060342,0,1,1,0
1741261525.9080307,0,1,1,0
1741261525.9100182,0,1,1,0
1741261525.9120035,0,1,1,0
1741261525.9140186,0,1,1,0
1741261525.9160476,0,1,1,0
1741261525.91803,0,1,1,0
1741261525.9200525,0,1,1,0
1741261525.9220455,0,1,1,0
1741261525.9240453,0,1,1,0
1741261525.926186,0,1,1,0
1741261525.9280684,0,1,1,0
1741261525.9300263,0,1,1,0
1741261525.932023,0,1,1,0
1741261525.9340394,0,1,1,0
1741261525.936016,0,1,1,0
1741261525.9380229,0,1,1,0
1741261525.9400241,0,1,1,0
1741261525.9420154,0,1,1,0
1741261525.9440289,0,1,1,0
1741261525.9460285,0,1,1,0
1741261525.9480155,0,1,1,0
1741261525.9500337,0,1,1,0
1741261525.9520366,0,1,1,0
1741261525.9540172,0,1,1,0
1741261525.9560442,0,1,1,0
1741261525.9580622,0,1,1,0
1741261525.9600296,0,1,1,0
1741261525.9620347,0,1,1,0
1741261525.96403,0,1,1,0
1741261525.9660275,0,1,1,0
1741261525.9680033,0,1,1,0
1741261525.9700181,0,1,1,0
1741261525.9719996,0,1,1,0
1741261525.9740055,0,1,1,0
1741261525.9760127,0,1,1,0
1741261525.978058,0,1,1,0
1741261525.9800458,0,1,1,0
1741261525.982033,0,1,1,0
1741261525.9840188,0,1,1,0
1741261525.9860463,0,1,1,0
1741261525.9880164,0,1,1,0
1741261525.9900205,0,1,1,0
1741261525.992048,0,1,1,0
1741261525.9950993,0,1,1,0
1741261525.9960117,0,1,1,0
1741261525.9980183,0,1,1,0
1741261526.0000255,0,1,1,0
1741261526.002021,0,1,1,0
1741261526.004021,0,1,1,0
1741261526.0060158,0,1,1,0
1741261526.0080209,0,1,1,0
1741261526.0100183,0,1,1,0
1741261526.0120125,0,1,1,0
1741261526.0140226,0,1,1,0
1741261526.01601,0,1,1,0
1741261526.018016,0,1,1,0
1741261526.0200305,0,1,1,0
1741261526.0220196,0,1,1,0
1741261526.0240164,0,1,1,0
1741261526.0277927,0,1,1,0
1741261526.0344446,0,1,1,0
1741261526.0359986,0,1,1,0
1741261526.0380247,0,1,1,0
1741261526.0400019,0,1,1,0
1741261526.0419798,0,1,1,0
1741261526.0439844,0,1,1,0
1741261526.0459821,0,1,1,0
1741261526.0480084,0,1,1,0
1741261526.0500116,1,1,1,0
1741261526.0520015,1,1,1,0
1741261526.0540085,1,1,1,1
1741261526.0560393,1,1,1,1
1741261526.0580206,1,1,1,1
1741261526.0600314,1,1,1,1
1741261526.0620184,1,1,1,1
1741261526.0640306,1,1,1,1
1741261526.0662525,1,1,1,1
1741261526.068019,1,1,1,1
1741261526.0702405,1,1,1,1
1741261526.072193,1,1,1,1
1741261526.0740168,1,1,1,1
1741261526.076037,1,1,1,1
1741261526.0780208,1,0,0,1
1741261526.0800178,1,0,0,1
1741261526.0820265,1,0,0,1
1741261526.0839903,1,0,0,1
1741261526.0860295,1,0,0,1
1741261526.0880134,1,0,0,1
1741261526.090092,1,0,0,1
1741261526.0921414,1,0,0,1
1741261526.0940247,1,0,0,1
1741261526.0963707,1,0,0,1
1741261526.098016,1,0,0,1
1741261526.1000228,1,0,0,1
1741261526.1020055,1,0,0,1
1741261526.104021,1,0,0,1
1741261526.106025,1,0,0,1
1741261526.1080403,1,0,0,1
1741261526.1100318,1,0,0,1
1741261526.1120377,1,0,0,1
1741261526.1140316,1,0,0,1
1741261526.1160412,1,0,0,1
1741261526.1179976,1,0,0,1
1741261526.1200047,1,0,0,1
1741261526.1220005,1,0,0,1
1741261526.124009,1,0,0,1
1741261526.126159,1,0,0,1
1741261526.1280324,1,0,0,1
1741261526.1300185,1,0,0,1
1741261526.1320162,1,0,0,1
1741261526.1343672,1,0,0,1
1741261526.136266,1,0,0,1
1741261526.1380267,1,0,0,1
1741261526.1400201,1,0,0,1
1741261526.142022,1,0,0,1
1741261526.1440172,1,0,0,1
1741261526.1460135,1,0,0,1
1741261526.1480284,1,0,0,1
1741261526.1500173,1,0,0,1
1741261526.1520875,1,0,0,1
1741261526.1540124,1,0,0,1
1741261526.1559982,1,0,0,1
1741261526.1579864,1,0,0,1
1741261526.1600096,1,0,0,1
1741261526.1620004,1,0,0,1
1741261526.1639962,1,0,0,1
1741261526.166009,1,0,0,1
1741261526.1680846,1,0,0,1
1741261526.170052,1,0,0,1
1741261526.172042,1,0,0,1
1741261526.1740522,1,0,0,1
1741261526.176108,1,0,0,1
1741261526.1780736,1,0,0,1
1741261526.1803286,1,0,0,1
1741261526.1820483,1,0,0,1
1741261526.1840582,1,0,0,1
1741261526.1860147,1,0,0,1
1741261526.1880193,1,0,0,1
1741261526.190048,1,0,0,1
1741261526.1920824,1,0,0,1
1741261526.1940494,1,0,0,1
1741261526.1960356,1,0,0,1
1741261526.198032,1,0,0,1
1741261526.2000053,1,0,0,1
1741261526.202157,1,0,0,1
1741261526.2040126,1,0,0,1
1741261526.2067785,1,0,0,1
1741261526.2084715,1,0,0,1
1741261526.2100573,1,0,0,1
1741261526.2120414,1,0,0,1
1741261526.21405,1,0,0,1
1741261526.216108,1,0,0,1
1741261526.218041,1,0,0,1
1741261526.2200625,1,0,0,1
1741261526.2220356,1,0,0,1
1741261526.2240458,1,0,0,1
1741261526.2260687,1,0,0,1
1741261526.2280557,1,0,0,1
1741261526.2300212,1,0,0,1
1741261526.2320905,1,0,0,1
1741261526.234031,1,0,0,1
1741261526.2360122,1,0,0,1
1741261526.2380297,1,0,0,1
1741261526.2400146,1,0,0,1
1741261526.2420106,1,0,0,1
1741261526.245331,1,0,0,1
1741261526.246015,1,0,0,1
1741261526.2480254,1,0,0,1
1741261526.2507596,1,0,0,1
1741261526.2520063,1,0,0,1
1741261526.2540681,1,0,0,1
1741261526.2560523,1,0,0,1
1741261526.2580492,1,0,0,1
1741261526.2600198,1,0,0,1
1741261526.2620125,1,0,0,1
1741261526.264029,1,0,0,1
1741261526.2660365,1,0,0,1
1741261526.268021,1,0,0,1
1741261526.2700284,1,0,0,1
1741261526.2724075,1,0,0,1
1741261526.275061,1,0,0,1
1741261526.2760072,1,0,0,1
1741261526.2780058,1,0,0,1
1741261526.2800112,1,0,0,1
1741261526.2820272,1,0,0,1
1741261526.284017,1,0,0,1
1741261526.2860336,1,0,0,1
1741261526.2880268,1,0,0,1
1741261526.2900178,1,0,0,1
1741261526.2920141,1,0,0,1
1741261526.2940674,1,0,0,1
1741261526.2960649,1,0,0,1
1741261526.29806,1,0,0,1
1741261526.3000016,1,0,0,1
1741261526.3020198,1,0,0,1
1741261526.304006,1,0,0,1
1741261526.3060288,1,0,1,1
1741261526.308018,1,1,1,1
1741261526.3100219,1,1,1,1
1741261526.3120003,1,1,1,1
1741261526.314737,1,1,1,1
1741261526.3160248,1,1,1,1
1741261526.3180137,0,1,1,1
1741261526.3200083,0,1,1,0
1741261526.3220155,0,1,1,0
1741261526.3240044,0,1,1,0
1741261526.3260407,0,1,1,0
1741261526.3280172,0,1,1,0
1741261526.336078,0,1,1,0
1741261526.3360891,0,1,1,0
1741261526.3380213,0,1,1,0
1741261526.340015,0,1,1,0
1741261526.3420143,0,1,1,0
1741261526.344019,0,1,1,0
1741261526.346027,0,1,1,0
1741261526.3481472,0,1,1,0
1741261526.3500082,0,1,1,0
1741261526.3520043,0,1,1,0
1741261526.3540003,0,1,1,0
1741261526.356018,0,1,1,0
1741261526.3580062,0,1,1,0
1741261526.3600135,0,1,1,0
1741261526.3620095,0,1,1,0
1741261526.3640165,0,1,1,0
1741261526.3663194,0,1,1,0
1741261526.3680222,0,1,1,0
1741261526.3703244,0,1,1,0
