timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_vel_x,angular_vel_y,angular_vel_z,linear_acc_x,linear_acc_y,linear_acc_z
1741261534.7646446,0.33473253,0.01750888,0.025162103,0.9418145,-0.89375675,-0.42504045,-1.6032228,0.09935937,0.8343793,9.01776
1741261534.7667644,0.33627775,0.017600074,0.024208328,0.9412872,-0.9374326,-0.45699838,-1.6106796,0.09935937,0.8343793,9.01776
1741261534.7685652,0.337824,0.017649967,0.023209529,0.9407576,-0.97045577,-0.42610574,-1.6117449,0.09935937,0.8343793,9.01776
1741261534.770645,0.33937734,0.01770754,0.022236113,0.94022083,-0.9427589,-0.43143204,-1.6181365,0.3854665,1.2665327,8.119935
1741261534.773462,0.34092465,0.017764946,0.021288084,0.93968165,-0.9331715,-0.41651836,-1.6106796,0.3854665,1.2665327,8.119935
1741261534.7765012,0.34324834,0.017848158,0.019876571,0.9388648,-0.92038834,-0.41119203,-1.6096144,0.94810385,0.7098808,8.848969
1741261534.7782936,0.34479412,0.017924838,0.018958868,0.93831575,-0.8862999,-0.42823625,-1.6106796,0.94810385,0.7098808,8.848969
1741261534.7803824,0.34557,0.017966498,0.018516716,0.93803823,-0.8617988,-0.41971415,-1.6277238,0.94810385,0.7098808,8.848969
1741261534.7822957,0.3471151,0.018034808,0.017608091,0.9374838,-0.89695257,-0.40053937,-1.6234628,0.8822633,0.21787235,9.654618
1741261534.7827992,0.34866515,0.018078472,0.016689632,0.93692446,-0.9161273,-0.37816882,-1.624528,0.8822633,0.21787235,9.654618
1741261534.7848265,0.35020977,0.018092297,0.01574316,0.9363643,-0.9193231,-0.37816882,-1.6234628,0.20590134,1.0821792,8.584411
1741261534.7865682,0.35174835,0.018108172,0.014830649,0.9358019,-0.92038834,-0.3579288,-1.6170713,0.20590134,1.0821792,8.584411
1741261534.7889342,0.3532887,0.01813548,0.013921634,0.935235,-0.8841694,-0.37816882,-1.616006,0.20590134,1.0821792,8.584411
1741261534.7906528,0.35482037,0.018146323,0.012995479,0.934668,-0.9427589,-0.37071198,-1.6138754,0.22385786,0.49919105,8.910022
1741261534.7932837,0.3563754,0.018165093,0.0121167535,0.9340877,-0.8628641,-0.37071198,-1.6468986,0.22385786,0.49919105,8.910022
1741261534.794982,0.3587108,0.018255007,0.010856461,0.9332072,-0.818123,-0.38669094,-1.6490291,0.90500826,0.107739076,8.789114
1741261534.7968216,0.3594881,0.018283496,0.010428436,0.93291223,-0.838363,-0.3877562,-1.6437029,0.90500826,0.107739076,8.789114
1741261534.799089,0.36104205,0.018352678,0.009577282,0.9323198,-0.82664514,-0.40480044,-1.6394417,0.90500826,0.107739076,8.789114
1741261534.8008323,0.36258546,0.01842269,0.008737256,0.9317275,-0.7968177,-0.3845604,-1.631985,1.0007763,0.25857377,9.041702
1741261534.8032293,0.36413148,0.018501924,0.0079544075,0.9311299,-0.7531419,-0.37390777,-1.6415724,1.0007763,0.25857377,9.041702
1741261534.8052213,0.36567882,0.018561319,0.0071932417,0.9305283,-0.74781555,-0.35047197,-1.6458334,0.91697925,-0.2657564,9.496601
1741261534.8067715,0.3672201,0.018620964,0.006424696,0.92992556,-0.74994606,-0.35153723,-1.6405071,0.91697925,-0.2657564,9.496601
1741261534.809267,0.36875224,0.018655848,0.0056436765,0.92932343,-0.7712514,-0.32703614,-1.6277238,0.91697925,-0.2657564,9.496601
1741261534.810929,0.37030393,0.018675068,0.0048941527,0.9287101,-0.7467503,-0.31744877,-1.6543555,0.60453594,0.031124622,10.168175
1741261534.8129873,0.37185457,0.018711532,0.004145143,0.9280932,-0.74142396,-0.3217098,-1.6511596,0.60453594,0.031124622,10.168175
1741261534.815056,0.3733913,0.018699987,0.003379709,0.9274793,-0.77764297,-0.2844256,-1.6298544,0.30406362,0.12449849,9.44752
1741261534.817428,0.3749392,0.018678602,0.0025971965,0.92685765,-0.7968177,-0.29933926,-1.6458334,0.30406362,0.12449849,9.44752
1741261534.8192315,0.37648126,0.018671283,0.0018324221,0.9262343,-0.7510113,-0.28868663,-1.6415724,0.5626374,0.2681506,9.161413
1741261534.8208413,0.3780252,0.018657751,0.0011092057,0.9256067,-0.72118396,-0.26951188,-1.6532903,0.5626374,0.2681506,9.161413
1741261534.8232164,0.379581,0.018656718,0.00042816438,0.9249703,-0.68922603,-0.27590346,-1.672465,0.5626374,0.2681506,9.161413
1741261534.8250794,0.3819084,0.01863544,-0.00058324746,0.9240121,-0.69135654,-0.25246763,-1.660747,0.9947908,-0.5734113,9.7084875
1741261534.826679,0.38268188,0.018630607,-0.0009229715,0.92369187,-0.68922603,-0.2599245,-1.6596818,0.9947908,-0.5734113,9.7084875
1741261534.8289628,0.38422716,0.018582447,-0.0016242538,0.92305017,-0.72757554,-0.22477077,-1.6618123,0.79726917,-0.075417355,9.574412
1741261534.8307545,0.38576514,0.018500453,-0.0023555963,0.9224085,-0.77231663,-0.21411812,-1.6468986,0.79726917,-0.075417355,9.574412
1741261534.833005,0.3873006,0.018417714,-0.003026696,0.9217647,-0.6977481,-0.17789914,-1.6532903,0.79726917,-0.075417355,9.574412
1741261534.8349,0.38881335,0.018257607,-0.0035519176,0.92112887,-0.52730584,0.015978964,-1.600027,2.657564,-2.1978772,12.02009
1741261534.836783,0.3902016,0.018076519,-0.0034578592,0.9205456,0.051132686,0.20772654,-1.503088,2.657564,-2.1978772,12.02009
1741261534.8393342,0.39154574,0.017914504,-0.0033998773,0.919978,0.0010652643,0.19813916,-1.4381068,2.3127987,-11.238382,22.76407
1741261534.840941,0.39274526,0.017648231,-0.0029715446,0.91947323,0.30040455,0.50280476,-1.2868392,2.3127987,-11.238382,22.76407
1741261534.8432271,0.39389288,0.01720974,-0.0023941281,0.91899216,0.4175836,0.66472495,-1.249555,2.3127987,-11.238382,22.76407
1741261534.8450081,0.39501628,0.016615849,-0.0018033019,0.9185222,0.3046656,0.79468715,-1.2314456,2.1871033,-10.858902,22.129606
1741261534.846973,0.39558014,0.016365496,-0.0014717758,0.91828454,0.43675837,0.72118396,-1.2378371,2.1871033,-10.858902,22.129606
1741261534.8494308,0.39726743,0.015438454,-0.0006753415,0.9175729,0.18961705,0.85114616,-1.2101402,2.4540567,-1.0785879,15.070303
1741261534.8508315,0.39835048,0.014719968,-0.00027582783,0.9171151,0.08522114,0.7989482,-1.1739212,2.4540567,-1.0785879,15.070303
1741261534.853024,0.39940527,0.013991409,-1.7517374e-05,0.9166677,-0.07137271,0.7712514,-1.1345065,2.4540567,-1.0785879,15.070303
1741261534.8547246,0.40044045,0.013251701,4.6537876e-05,0.9162271,-0.27696872,0.6977481,-1.1132013,2.8622682,0.320823,9.7803135
1741261534.8566139,0.40144867,0.01247279,-9.512633e-05,0.9157967,-0.52730584,0.6476807,-1.0737864,2.8622682,0.320823,9.7803135
1741261534.858902,0.40243703,0.011703736,-0.000343687,0.91537285,-0.5336974,0.59548277,-1.0641991,2.8562827,-1.4281414,6.9826894
1741261534.860665,0.4034218,0.011018951,-0.00054476934,0.9149476,-0.43356258,0.5613943,-1.075917,2.8562827,-1.4281414,6.9826894
1741261534.862957,0.40440983,0.010383957,-0.000573049,0.9145188,-0.25459817,0.5976133,-1.0705906,2.8562827,-1.4281414,6.9826894
1741261534.8650677,0.405351,0.00981901,-0.0006266419,0.91410816,-0.2801645,0.49428263,-0.9992179,1.6639702,-4.8243165,4.9320555
1741261534.8678021,0.40636677,0.009302613,-0.0008949653,0.9136624,-0.49215212,0.36858144,-1.1494201,1.6639702,-4.8243165,4.9320555
1741261534.86967,0.40745887,0.008797707,-0.0012953997,0.9131804,-0.5518069,0.29614347,-1.1739212,-3.6583402,4.0258503,3.264494
1741261534.8716927,0.40845612,0.008273041,-0.0019116045,0.91273856,-0.8447546,0.23542342,-1.059938,-3.6583402,4.0258503,3.264494
1741261534.8731928,0.40942273,0.0076773493,-0.0027322003,0.9123085,-1.0908307,0.18535599,-1.0354369,-3.6583402,4.0258503,3.264494
1741261534.8749187,0.41033706,0.006990613,-0.0038658313,0.91189903,-1.4146711,0.119309604,-0.95980316,-2.5558102,3.845088,5.5725045
1741261534.8766677,0.41116711,0.00628034,-0.0051110457,0.9115241,-1.5020226,0.11185275,-0.85540724,-2.5558102,3.845088,5.5725045
1741261534.8786857,0.41195905,0.0056547397,-0.0061247176,0.9111643,-1.1856391,0.08735167,-0.87351674,-0.8571242,-0.8762778,12.514492
1741261534.8815053,0.4129038,0.0052816067,-0.0070197857,0.9107324,-1.023719,-0.15339807,-1.0641991,-0.8571242,-0.8762778,12.514492
1741261534.8828864,0.413851,0.0050095115,-0.007935023,0.91029626,-0.95021576,-0.16298544,-1.0183927,-0.8571242,-0.8762778,12.514492
1741261534.8848884,0.4147614,0.0047712084,-0.008537427,0.90987766,-0.5784385,-0.047936894,-1.0013485,2.1811178,0.90261406,12.607866
1741261534.8871346,0.41572848,0.0046897773,-0.008926308,0.90943295,-0.48895633,-0.11398328,-1.0684601,2.1811178,0.90261406,12.607866
1741261534.8897872,0.416664,0.0047897543,-0.009368944,0.90899974,-0.41545308,-0.3579288,-1.0162622,-0.5506664,-3.8606503,6.5218053
1741261534.890811,0.41758546,0.004904534,-0.00986365,0.9085709,-0.45806366,-0.30360034,-1.0333064,-0.5506664,-3.8606503,6.5218053
1741261534.8932369,0.41849646,0.0049110767,-0.010324222,0.9081465,-0.42184466,-0.16298544,-0.99495685,-0.5506664,-3.8606503,6.5218053
1741261534.8950603,0.4193667,0.00480601,-0.010719141,0.907741,-0.33662352,-0.07350324,-0.9427589,-0.47884035,-4.107253,10.382456
1741261534.896757,0.42025244,0.0047118533,-0.011030731,0.90732807,-0.32703614,-0.053263217,-0.98856527,-0.47884035,-4.107253,10.382456
1741261534.899125,0.42116666,0.0047258697,-0.011281798,0.90690076,-0.21944445,-0.1225054,-1.0173274,0.23942018,-4.1862617,11.208455
1741261534.9007623,0.42208216,0.0045464123,-0.011495942,0.90647334,-0.29720876,0.107591696,-1.0056095,0.23942018,-4.1862617,11.208455
1741261534.903403,0.42304713,0.0043154284,-0.011692606,0.9060221,-0.23329288,0.12783171,-1.084439,0.23942018,-4.1862617,11.208455
1741261534.9051552,0.42406437,0.0041659256,-0.011749394,0.9055463,-0.03408846,0.12889698,-1.1302454,2.846706,-0.5554548,9.631873
1741261534.9067645,0.42511237,0.004011187,-0.011669597,0.90505654,0.03515372,0.2119876,-1.1664644,2.846706,-0.5554548,9.631873
1741261534.9093025,0.42615777,0.0037463768,-0.011589699,0.9045669,-0.053263217,0.29720876,-1.1355717,3.0190883,-2.4169466,14.626178
1741261534.9109323,0.42716143,0.0034553595,-0.011521176,0.9040954,-0.08309062,0.31851402,-1.0887002,3.0190883,-2.4169466,14.626178
1741261534.9128046,0.42814416,0.0031886103,-0.0114002,0.90363306,-0.013848436,0.3227751,-1.075917,0.9923966,-5.2756233,9.433155
1741261534.9149778,0.42958382,0.002676597,-0.01122299,0.9029533,-0.030892665,0.39201728,-1.0567422,0.9923966,-5.2756233,9.433155
1741261534.917391,0.43007243,0.002507498,-0.0111570805,0.90272194,-0.003195793,0.38349515,-1.0780475,0.9923966,-5.2756233,9.433155
1741261534.9192874,0.43106648,0.0021720682,-0.011021258,0.90225023,0.019174758,0.37390777,-1.1068096,1.2090719,-3.205836,9.458294
1741261534.920904,0.43206668,0.0018313302,-0.010806416,0.90177506,0.07137271,0.45486787,-1.0940264,1.2090719,-3.205836,9.458294
1741261534.9231992,0.43307504,0.0014619473,-0.010588363,0.9012945,0.05219795,0.43782362,-1.1238538,1.5849615,-1.6783354,9.752781
1741261534.9252176,0.43462145,0.0009494708,-0.010138794,0.90055573,0.1821602,0.4538026,-1.1345065,1.5849615,-1.6783354,9.752781
1741261534.9270372,0.43513966,0.00078367256,-0.009952483,0.90030766,0.20559601,0.48576054,-1.1472896,1.5849615,-1.6783354,9.752781
1741261534.9289904,0.43619213,0.00046659546,-0.009561645,0.89980274,0.23222762,0.47830367,-1.1664644,0.6512229,-1.6639702,12.016499
1741261534.9307187,0.4372484,0.00016115137,-0.009175972,0.89929396,0.2119876,0.45699838,-1.1792476,0.6512229,-1.6639702,12.016499
1741261534.9332337,0.43831265,-0.00013884029,-0.008829471,0.8987793,0.16511597,0.42823625,-1.1952266,-0.16998832,-0.37469256,9.009381
1741261534.935056,0.4394047,-0.0004259508,-0.008538428,0.8982485,0.12889698,0.3877562,-1.2165319,-0.16998832,-0.37469256,9.009381
1741261534.936692,0.440501,-0.0006907531,-0.008291996,0.8977136,0.08735167,0.35153723,-1.2122707,-0.16998832,-0.37469256,9.009381
1741261534.9389079,0.441602,-0.0009578688,-0.008073035,0.89717436,0.06604639,0.33662352,-1.2250539,0.19991584,0.17357962,7.2245035
1741261534.9408338,0.44270936,-0.0012476173,-0.007873466,0.8966298,0.025566343,0.37071198,-1.2399677,0.19991584,0.17357962,7.2245035
1741261534.9431565,0.44382128,-0.0014788057,-0.007701535,0.89608103,0.03941478,0.29401296,-1.2389024,0.49081135,-0.6596026,8.772355
1741261534.9449065,0.4449425,-0.001707728,-0.0075406614,0.89552575,0.033023193,0.28762138,-1.265534,0.49081135,-0.6596026,8.772355
